Open time,Open,High,Low,Close,Volume,Quote volume,Trade count,Taker base volume,Taker quote volume,signal
2020-06-03 20:00:00+00:00,240.85,241.99,240.11,241.7,10159.86161,2447829.1355793,5742,5213.40286,1256307.9258701,1
2020-06-03 21:00:00+00:00,241.7,242.23,240.8,241.42,9885.62396,2387438.4712993,5416,5802.39103,1401361.823192,1
2020-06-03 22:00:00+00:00,241.38,243.41,241.18,243.12,16347.91084,3963038.7421615,7023,8817.00858,2138001.9655124,2
2020-06-03 23:00:00+00:00,243.15,245.0,242.42,244.52,33455.62412,8158900.2513929,11586,18735.81961,4570818.4701597,2
2020-06-04 00:00:00+00:00,244.54,244.89,242.84,243.81,24275.86411,5917212.0061783,9110,10661.59331,2598522.9465987,1
2020-06-04 01:00:00+00:00,243.82,245.04,243.44,244.62,20395.82576,4983121.7306387,8535,11465.96134,2801988.0670506,2
2020-06-04 02:00:00+00:00,244.62,246.6,244.28,246.0,28409.15979,6982913.9039347,10755,14164.31316,3480787.3161421,2
2020-06-04 03:00:00+00:00,246.0,246.42,244.8,245.33,20303.91507,4987181.3545458,8564,8604.6948,2113989.7631173,1
2020-06-04 04:00:00+00:00,245.34,245.45,243.52,244.5,23273.56429,5691507.715977,9794,11529.46324,2820121.8711258,1
2020-06-04 05:00:00+00:00,244.49,244.81,242.24,243.38,20415.32507,4972762.2695895,9186,10813.25778,2634756.2834206,1
2020-06-04 06:00:00+00:00,243.37,244.7,242.36,244.06,22070.4183,5374243.0463211,9082,11970.44628,2914535.3908657,1
2020-06-04 07:00:00+00:00,244.06,244.5,243.29,243.37,12292.90694,2997931.1992237,6392,5508.06139,1343214.696486,2
2020-06-04 08:00:00+00:00,243.37,243.92,242.6,243.78,17632.64042,4289412.4796023,8188,9096.33861,2212732.796516,1
2020-06-04 09:00:00+00:00,243.78,243.8,237.22,240.73,58181.81691,13974941.7459226,20908,24410.31107,5859198.3572336,2
2020-06-04 10:00:00+00:00,240.74,240.75,238.68,240.03,27578.84509,6611856.8079378,10692,12191.16609,2923163.7344141,1
2020-06-04 11:00:00+00:00,240.04,243.74,236.0,243.1,60472.01901,14498061.5737752,20103,32250.02387,7735325.8945941,1
2020-06-04 12:00:00+00:00,243.1,244.4,241.83,243.32,36801.09946,8947703.8312103,12176,20799.74575,5055684.8910418,1
2020-06-04 13:00:00+00:00,243.32,246.29,243.11,245.0,48117.92646,11789027.9898957,16684,27469.55764,6730186.2523222,2
2020-06-04 14:00:00+00:00,244.97,245.46,241.48,243.38,38446.27695,9359345.8106621,13116,21012.22326,5114951.7754859,1
2020-06-04 15:00:00+00:00,243.33,245.37,242.73,245.0,29989.56407,7310899.4988682,10329,18261.75699,4450785.9474201,2
2020-06-04 16:00:00+00:00,245.02,245.5,243.0,243.07,21515.7851,5250637.334178,9526,10485.93647,2559301.4085595,1
2020-06-04 17:00:00+00:00,243.09,244.2,242.85,243.99,15644.49065,3809433.4163168,7514,6363.96157,1550173.7546677,1
2020-06-04 18:00:00+00:00,243.99,244.89,240.0,240.39,32558.65503,7888529.9262049,11621,12918.67475,3135571.9933325,1
2020-06-04 19:00:00+00:00,240.33,241.55,240.05,241.47,29295.27418,7053481.8273901,10139,14642.92306,3525988.2041161,2
2020-06-04 20:00:00+00:00,241.43,241.9,239.08,241.76,29293.58745,7039310.1599637,9581,10447.21269,2511907.8250895,1
2020-06-04 21:00:00+00:00,241.76,242.18,240.6,242.11,11125.82101,2686883.1948525,4811,5952.77844,1437990.1379941,2
2020-06-04 22:00:00+00:00,242.14,244.01,241.4,243.34,20378.17616,4950365.5095491,8629,10306.28702,2504420.7150476,2
2020-06-04 23:00:00+00:00,243.36,244.64,242.8,243.21,20900.38192,5093633.294936,7791,10848.86911,2644219.3265435,1
2020-06-05 00:00:00+00:00,243.22,243.88,241.65,243.56,17007.3419,4128670.7667196,7586,9418.23746,2287544.6748592,2
2020-06-05 01:00:00+00:00,243.55,245.3,243.25,244.4,23590.74491,5763506.8294121,9922,14356.14515,3507268.5101277,1
2020-06-05 02:00:00+00:00,244.4,244.46,243.36,243.58,14994.92838,3658187.6179779,6154,6294.51304,1535646.349589,2
2020-06-05 03:00:00+00:00,243.59,244.45,242.04,243.09,17030.32911,4141356.2536846,6672,7860.23572,1911682.8515772,1
2020-06-05 04:00:00+00:00,243.09,244.13,242.86,243.32,15195.04351,3699785.3312548,6005,8818.42655,2147203.1763613,2
2020-06-05 05:00:00+00:00,243.34,244.21,243.26,243.88,15116.43105,3686336.2813324,5346,6822.47168,1663838.1669647,2
2020-06-05 06:00:00+00:00,243.88,244.4,242.16,244.13,19154.82919,4661727.3267422,7169,9995.95325,2433151.824225,2
2020-06-05 07:00:00+00:00,244.1,244.1,242.92,243.56,13272.72942,3232823.0833882,5744,7078.5642,1724276.0081725,1
2020-06-05 08:00:00+00:00,243.59,247.87,241.0,246.37,75556.42108,18506388.8547483,27145,41661.55213,10213705.0732226,1
2020-06-05 09:00:00+00:00,246.36,246.93,244.01,245.73,21911.99963,5376162.4637565,9539,11651.22064,2858863.0092041,2
2020-06-05 10:00:00+00:00,245.72,245.77,241.55,242.93,39865.29796,9699314.4432865,14353,18646.67913,4538301.4116492,2
2020-06-05 11:00:00+00:00,242.94,243.92,241.2,243.15,26081.64045,6330215.8959726,10857,10232.47456,2484298.4767907,2
2020-06-05 12:00:00+00:00,243.13,243.39,241.01,242.5,23155.58062,5611123.6047273,9065,9876.42344,2393088.470187,2
2020-06-05 13:00:00+00:00,242.47,243.42,241.64,243.17,15856.02973,3846290.1911062,6856,6982.96825,1693912.9303372,2
2020-06-05 14:00:00+00:00,243.18,243.28,241.65,241.98,14032.37904,3405209.1389059,5998,6319.64786,1533881.0332471,2
2020-06-05 15:00:00+00:00,241.99,242.26,239.14,241.82,39173.51962,9425877.7077643,14409,16045.74881,3861904.3932047,1
2020-06-05 16:00:00+00:00,241.81,242.77,241.06,241.8,17923.21214,4336973.1022069,7984,9184.72669,2222460.6981147,2
2020-06-05 17:00:00+00:00,241.78,242.66,241.5,242.06,12193.74101,2952239.1145705,5317,6152.52076,1489761.5519907,1
2020-06-05 18:00:00+00:00,242.07,242.85,242.01,242.45,8759.82491,2124445.759625,5058,4567.91429,1107841.6895387,2
2020-06-05 19:00:00+00:00,242.46,242.57,241.09,242.0,13557.68678,3276521.4068545,6373,5777.5287,1396384.6527249,1
2020-06-05 20:00:00+00:00,242.0,242.47,240.0,241.67,13386.86711,3228097.2831745,6290,5465.42915,1318811.0176291,1
2020-06-05 21:00:00+00:00,241.69,241.7,239.99,240.68,15587.33071,3748665.8316637,6074,5115.09049,1230766.0797004,1
2020-06-05 22:00:00+00:00,240.67,241.37,239.5,240.88,13693.21507,3291147.0935899,7477,6203.65708,1491817.8000194,2
2020-06-05 23:00:00+00:00,240.84,241.31,239.39,240.03,16450.2877,3952939.1345111,7944,7781.86156,1870406.4090397,1
2020-06-06 00:00:00+00:00,240.04,241.59,237.83,241.09,42178.51917,10094630.7315818,16395,21316.4823,5104626.1848631,2
2020-06-06 01:00:00+00:00,241.07,241.14,239.38,239.42,14608.54424,3511006.0977441,6806,7020.21794,1687325.7565495,2
2020-06-06 02:00:00+00:00,239.41,240.38,238.66,239.91,14975.95794,3588645.139514,7062,6890.67051,1651295.2060542,1
2020-06-06 03:00:00+00:00,239.9,240.78,238.84,240.63,10738.80231,2575568.2225688,5176,5218.12629,1251707.9615942,1
2020-06-06 04:00:00+00:00,240.6,240.63,239.36,239.6,7696.72453,1847501.4367536,4211,3883.55232,932254.8961317,1
2020-06-06 05:00:00+00:00,239.61,240.7,239.2,240.36,8428.63721,2023478.9096696,4919,4520.6148,1085455.2961142,1
2020-06-06 06:00:00+00:00,240.33,241.37,240.18,240.66,10718.09687,2580004.7433453,4805,5513.70606,1327427.1104745,1
2020-06-06 07:00:00+00:00,240.66,241.37,239.5,240.21,13909.86333,3347643.0506278,5626,7032.58102,1693733.0238405,1
2020-06-06 08:00:00+00:00,240.21,240.48,239.5,240.38,13168.87782,3159578.3308927,5385,6964.78493,1671387.4677039,1
2020-06-06 09:00:00+00:00,240.34,243.9,240.32,242.66,35109.70087,8521111.7964755,12780,20384.46754,4945331.1956269,2
2020-06-06 10:00:00+00:00,242.64,243.3,242.26,242.72,11782.2667,2860539.540762,5794,5998.12468,1456267.8745053,2
2020-06-06 11:00:00+00:00,242.72,243.52,242.5,243.35,11170.87821,2713247.0539522,5012,6855.18026,1664899.0085606,1
2020-06-06 12:00:00+00:00,243.37,244.7,241.22,241.81,43360.3945,10542209.5797332,15462,20624.54743,5016638.5979667,2
2020-06-06 13:00:00+00:00,241.84,242.79,241.36,242.03,14342.28894,3473184.4213853,5928,7353.32808,1780689.9104217,1
2020-06-06 14:00:00+00:00,242.04,242.34,241.5,242.16,15715.11714,3802335.3212518,5936,7456.84165,1804470.5976162,2
2020-06-06 15:00:00+00:00,242.15,242.76,241.5,242.32,9872.26805,2390845.70475,4893,4311.34969,1044161.2028479,1
2020-06-06 16:00:00+00:00,242.31,243.41,239.77,240.97,35503.3273,8574795.2463427,11073,17225.1216,4163063.378346,2
2020-06-06 17:00:00+00:00,240.96,240.96,239.8,240.76,22101.79815,5311144.5936983,7161,9571.83653,2300424.4496986,2
2020-06-06 18:00:00+00:00,240.75,240.97,240.29,240.91,7733.69335,1861667.7330988,3641,4114.23387,990320.6564931,2
2020-06-06 19:00:00+00:00,240.91,241.69,240.24,241.33,9281.55955,2237074.333942,4477,5399.79031,1301377.9752313,2
2020-06-06 20:00:00+00:00,241.32,242.5,240.95,242.23,13539.68506,3274380.7654806,5357,8996.80144,2176040.4199639,1
2020-06-06 21:00:00+00:00,242.23,242.73,241.53,242.73,8451.92055,2049001.4870221,4730,4941.24943,1198109.6367822,1
2020-06-06 22:00:00+00:00,242.73,243.11,241.54,241.68,7364.2347,1784882.4920254,4567,4040.41437,979363.368885,1
2020-06-06 23:00:00+00:00,241.67,242.66,241.32,241.94,7669.92149,1854874.0800163,4513,3089.51651,747409.3665659,1
2020-06-07 00:00:00+00:00,241.94,242.13,240.3,242.07,11062.26544,2668856.4772799,5378,5009.776,1209058.1477941,2
2020-06-07 01:00:00+00:00,242.09,242.69,241.31,242.06,7781.80096,1884021.9879719,4347,3160.04287,765019.309508,2
2020-06-07 02:00:00+00:00,242.02,244.08,241.64,243.38,21485.51879,5228982.7459977,8323,13872.93495,3376768.841407,1
2020-06-07 03:00:00+00:00,243.39,243.65,242.5,242.9,7058.1101,1715275.9145748,4188,3693.9339,897739.4288381,1
2020-06-07 04:00:00+00:00,242.92,243.69,242.41,242.76,12620.58071,3067514.4632018,5340,4801.36636,1167127.693066,1
2020-06-07 05:00:00+00:00,242.77,243.22,242.05,242.37,8271.09736,2007014.6702096,4609,3431.93372,832793.4103064,2
2020-06-07 06:00:00+00:00,242.37,242.61,241.5,242.23,8367.56069,2026110.8520919,4719,3093.10651,749018.4016279,2
2020-06-07 07:00:00+00:00,242.22,242.63,241.79,242.29,8188.35263,1982765.0027907,4109,3561.93299,862544.8600473,1
2020-06-07 08:00:00+00:00,242.28,242.6,239.8,242.02,35519.21982,8559771.8217212,14135,14039.41523,3385087.7489601,1
2020-06-07 09:00:00+00:00,242.01,242.47,240.92,240.99,14132.62138,3415343.9983316,6433,7499.0356,1812299.1647026,1
2020-06-07 10:00:00+00:00,240.96,241.52,240.5,240.62,11583.34765,2792784.1638831,5525,5455.2696,1315450.2533024,1
2020-06-07 11:00:00+00:00,240.64,241.3,238.43,238.89,29773.34426,7142712.7511225,11728,11210.09418,2689346.0410368,1
2020-06-07 12:00:00+00:00,238.9,239.98,237.0,238.2,60895.75273,14508839.8374363,23550,25716.96946,6127365.9955528,2
2020-06-07 13:00:00+00:00,238.2,238.77,234.92,235.79,49933.76248,11833484.1066359,17560,18652.41972,4418343.1066661,1
2020-06-07 14:00:00+00:00,235.71,237.63,234.6,236.8,37271.19123,8813805.8949298,14788,21159.80744,5003754.5741372,2
2020-06-07 15:00:00+00:00,236.82,237.72,236.74,237.43,10708.44687,2540613.9771157,6133,5924.22061,1405553.9968251,1
2020-06-07 16:00:00+00:00,237.37,237.42,235.19,236.38,25015.53157,5905370.0285958,9540,13583.25161,3205982.8516263,1
2020-06-07 17:00:00+00:00,236.38,237.2,235.2,237.11,16442.8425,3880864.2229605,6535,10138.64795,2392540.4169822,2
2020-06-07 18:00:00+00:00,237.11,238.36,236.69,237.7,18186.09432,4323495.7606958,6928,9701.53611,2306839.0418221,1
2020-06-07 19:00:00+00:00,237.69,242.5,237.25,242.13,48852.32554,11749431.8096526,16333,30071.28137,7234159.7957055,1
2020-06-07 20:00:00+00:00,242.12,243.35,241.01,242.39,47969.57291,11633536.8332372,16694,26827.41,6507805.971918,1
2020-06-07 21:00:00+00:00,242.39,242.85,241.5,241.97,9897.62666,2395716.8913741,5650,4887.27282,1182823.1194524,2
2020-06-07 22:00:00+00:00,241.98,243.6,241.96,243.26,24570.46854,5968525.3924736,8445,15276.09346,3711410.3349772,2
2020-06-07 23:00:00+00:00,243.27,245.37,243.27,244.56,45515.12001,11120893.0433326,15488,24391.90142,5958595.9164569,1
2020-06-08 00:00:00+00:00,244.57,245.32,243.44,244.16,32381.86337,7910086.2597899,10127,14795.0754,3614029.5309428,2
2020-06-08 01:00:00+00:00,244.17,244.53,242.91,243.85,17250.2487,4206391.2550179,6889,8791.55775,2143756.9531642,1
2020-06-08 02:00:00+00:00,243.84,244.59,243.5,243.97,20113.27589,4910112.5188612,7202,7006.5682,1710332.4175867,1
2020-06-08 03:00:00+00:00,243.98,244.39,243.74,244.12,14780.2317,3607006.260199,4752,8134.09824,1985147.3585069,1
2020-06-08 04:00:00+00:00,244.12,244.72,243.7,243.92,13900.21982,3396221.0875257,5849,5943.48704,1452223.2989647,1
2020-06-08 05:00:00+00:00,243.92,244.05,242.99,244.01,13970.12742,3404008.2492475,5691,7005.93784,1707375.0208669,2
2020-06-08 06:00:00+00:00,244.01,244.28,243.37,243.7,11237.30458,2739133.6215735,5074,4863.45573,1185577.8714603,1
2020-06-08 07:00:00+00:00,243.7,244.13,243.44,243.69,10134.56207,2470278.2206123,4446,5290.95693,1289814.9251088,1
2020-06-08 08:00:00+00:00,243.68,244.11,242.23,243.28,18438.05758,4483824.9436854,8282,9206.61011,2239573.9920618,1
2020-06-08 09:00:00+00:00,243.28,244.74,243.21,244.34,22572.54137,5510205.9603617,9319,11183.08125,2730112.7409058,2
2020-06-08 10:00:00+00:00,244.35,244.52,243.37,243.52,9906.027,2416650.2504077,4938,4709.07424,1148958.0608529,2
2020-06-08 11:00:00+00:00,243.51,243.8,242.6,243.69,11319.94712,2754211.5044713,5941,5455.67326,1327771.8054594,1
2020-06-08 12:00:00+00:00,243.71,243.8,242.91,243.0,8742.92122,2127268.5704689,4953,4300.08225,1046298.5478217,1
2020-06-08 13:00:00+00:00,242.96,243.84,242.43,243.02,16314.19846,3966040.3548528,6970,7728.06306,1878954.0108754,1
2020-06-08 14:00:00+00:00,243.0,243.0,240.59,241.27,29185.16736,7061806.201204,10961,13418.16166,3246929.8673541,2
2020-06-08 15:00:00+00:00,241.27,243.0,240.92,243.0,13039.29304,3154148.3497925,6900,5961.45703,1442313.359927,1
2020-06-08 16:00:00+00:00,243.0,243.22,241.55,243.21,16106.72589,3905824.1959082,6597,6031.13822,1462209.2368584,2
2020-06-08 17:00:00+00:00,243.21,243.41,242.4,242.8,11040.18461,2682234.9346502,4884,5746.04411,1396326.4241667,2
2020-06-08 18:00:00+00:00,242.79,243.06,241.77,242.0,10470.12793,2538880.3500929,4999,5021.4536,1217309.7463145,2
2020-06-08 19:00:00+00:00,242.0,242.58,241.71,242.18,8076.71363,1955397.874457,4132,4435.11994,1073863.7825327,1
2020-06-08 20:00:00+00:00,242.16,242.79,241.95,242.23,5792.53469,1403886.4676817,3622,3258.68517,789762.6290716,2
2020-06-08 21:00:00+00:00,242.27,242.98,241.9,242.85,7430.70705,1801405.5835485,4052,5328.03754,1291622.6689552,1
2020-06-08 22:00:00+00:00,242.84,243.22,242.38,242.59,6180.89278,1501240.6172155,3382,3082.77335,748546.7239242,2
2020-06-08 23:00:00+00:00,242.59,247.7,242.48,246.4,54732.67391,13448961.3366834,20019,36754.48409,9030529.994961,2
2020-06-09 00:00:00+00:00,246.37,249.82,238.0,243.79,118818.05163,29051745.7314248,41616,57379.44097,14038704.2976358,2
2020-06-09 01:00:00+00:00,243.76,244.21,243.02,243.82,13298.15075,3241064.3670412,6009,6358.12643,1549693.4515901,2
2020-06-09 02:00:00+00:00,243.82,244.22,243.12,243.44,16925.48369,4123975.0799001,6256,4992.38238,1216778.3558507,1
2020-06-09 03:00:00+00:00,243.43,243.6,242.4,243.06,15810.84386,3843477.9783604,6957,5692.87824,1383849.4542301,2
2020-06-09 04:00:00+00:00,243.1,243.16,242.43,242.77,14877.35017,3611749.2203569,7078,5072.00392,1231371.4599969,2
2020-06-09 05:00:00+00:00,242.77,243.51,242.62,243.43,11500.13994,2796361.9414284,4390,5743.05276,1396762.6520934,1
2020-06-09 06:00:00+00:00,243.43,243.5,242.96,243.21,7239.47203,1761153.9896685,3931,3841.3551,934582.8139293,1
2020-06-09 07:00:00+00:00,243.21,243.82,242.94,243.33,11143.32729,2711137.8884025,4872,6593.63154,1604159.2622239,2
2020-06-09 08:00:00+00:00,243.3,243.73,242.64,243.22,11934.69827,2901535.5419682,5433,5330.55612,1295914.2312238,2
2020-06-09 09:00:00+00:00,243.21,243.3,242.34,242.77,8218.14667,1995228.3319759,4750,3962.34077,962043.4764331,1
2020-06-09 10:00:00+00:00,242.76,242.96,241.25,242.38,17931.20625,4344482.0993424,8690,9367.83358,2270275.5711445,1
2020-06-09 11:00:00+00:00,242.37,243.39,242.24,243.32,13347.10235,3240130.0483755,5932,8246.82969,2002288.0998058,2
2020-06-09 12:00:00+00:00,243.32,244.66,243.25,243.69,18237.33747,4448787.4688067,7961,10350.05998,2524642.9057337,1
2020-06-09 13:00:00+00:00,243.68,244.01,242.5,242.97,13476.11869,3276502.1066008,6541,5817.92163,1414577.2409185,1
2020-06-09 14:00:00+00:00,242.97,243.69,242.5,243.15,10577.44402,2570405.9697131,5615,5496.98978,1335931.1671581,1
2020-06-09 15:00:00+00:00,243.14,243.58,242.83,243.32,9755.34769,2372627.1575075,5062,5481.34334,1333063.5056831,2
2020-06-09 16:00:00+00:00,243.32,243.7,242.67,242.86,12905.52391,3136967.8353994,6268,5638.11392,1370716.6977506,1
2020-06-09 17:00:00+00:00,242.88,243.4,242.79,243.0,7164.86112,1741426.9118062,4052,3143.31705,764037.8652049,2
2020-06-09 18:00:00+00:00,243.01,243.42,242.74,242.85,6042.88398,1468549.3636696,4060,2978.29472,723784.2746213,1
2020-06-09 19:00:00+00:00,242.84,243.5,240.68,243.19,24595.31736,5953448.1724923,10983,12219.71685,2958995.587827,2
2020-06-09 20:00:00+00:00,243.21,243.79,242.37,243.27,8374.61817,2035690.7230705,4923,4192.30946,1019188.1933544,2
2020-06-09 21:00:00+00:00,243.24,244.82,243.16,244.37,13930.42504,3398151.9515504,8229,6143.49913,1499398.7461496,1
2020-06-09 22:00:00+00:00,244.41,245.15,242.05,244.49,25246.25564,6159864.3976972,11309,14390.17854,3511691.3124766,1
2020-06-09 23:00:00+00:00,244.49,244.76,243.1,243.8,8977.06534,2190040.2973387,5057,4208.89587,1026985.7078345,1
2020-06-10 00:00:00+00:00,243.79,244.4,243.32,243.85,8658.49232,2111264.0568396,5116,4125.14812,1005941.0942653,1
2020-06-10 01:00:00+00:00,243.85,244.67,243.74,244.21,10397.03204,2539302.3310934,5606,5512.15248,1346267.4812004,2
2020-06-10 02:00:00+00:00,244.21,244.27,243.54,244.08,8539.78626,2082862.7299737,4444,3144.10693,766855.8080677,1
2020-06-10 03:00:00+00:00,244.07,244.07,243.34,243.65,10039.05651,2446705.0882065,4848,5305.21535,1292932.540129,1
2020-06-10 04:00:00+00:00,243.63,243.79,243.11,243.58,5520.05612,1344022.6867825,3794,2688.50197,654563.9463803,1
2020-06-10 05:00:00+00:00,243.57,244.88,243.57,244.24,14942.17807,3647902.7255594,6415,7341.85247,1792778.0956393,1
2020-06-10 06:00:00+00:00,244.25,244.42,243.71,244.22,8353.90948,2038835.4603105,4627,4417.2454,1078130.9913372,1
2020-06-10 07:00:00+00:00,244.23,244.3,242.8,243.58,15147.94172,3687529.3145145,7226,6442.91394,1568653.6152993,1
2020-06-10 08:00:00+00:00,243.59,243.85,242.2,243.08,13861.71597,3370352.6362528,5322,5117.03973,1243612.5780105,1
2020-06-10 09:00:00+00:00,243.06,243.4,242.24,242.85,15300.61911,3715287.9534068,7613,7516.05853,1825563.3141309,1
2020-06-10 10:00:00+00:00,242.84,243.55,242.69,243.22,13973.045,3399514.134278,4814,5974.75178,1453155.8520054,2
2020-06-10 11:00:00+00:00,243.21,243.41,242.5,242.57,6337.87216,1540076.2714261,4226,3279.67928,797067.4198775,1
2020-06-10 12:00:00+00:00,242.57,243.71,242.29,243.55,10412.88108,2533062.5812572,5335,5317.90367,1293811.7986036,1
2020-06-10 13:00:00+00:00,243.51,243.95,243.17,243.36,8292.14956,2019172.3184498,4599,4336.18713,1055953.9263175,2
2020-06-10 14:00:00+00:00,243.35,243.63,242.83,243.41,9073.74264,2207935.0993967,5112,5137.47278,1250284.2539358,1
2020-06-10 15:00:00+00:00,243.44,243.66,243.0,243.47,8964.9477,2181321.1110165,5121,4592.5872,1117527.1535806,1
2020-06-10 16:00:00+00:00,243.49,243.88,243.13,243.25,10486.02644,2553250.0759025,5275,4609.42242,1122322.2978149,1
2020-06-10 17:00:00+00:00,243.24,243.49,242.71,243.36,9933.809,2414779.4075766,4918,4940.62622,1201089.775144,1
2020-06-10 18:00:00+00:00,243.32,250.28,242.0,245.3,133086.92289,32833580.2517713,42474,72116.94569,17803924.0531131,2
2020-06-10 19:00:00+00:00,245.29,248.5,244.0,246.75,49909.27832,12271493.1354727,17904,27316.24086,6714354.5544183,2
2020-06-10 20:00:00+00:00,246.76,248.58,246.76,247.63,19712.41434,4884046.2672858,9648,12136.52038,3006826.8267916,1
2020-06-10 21:00:00+00:00,247.64,248.05,245.92,246.88,14362.38396,3550489.1599871,7704,7316.37151,1809466.8370553,1
2020-06-10 22:00:00+00:00,246.84,247.76,246.4,247.58,13636.34397,3370646.2226789,7462,6630.19528,1639021.6818365,1
2020-06-10 23:00:00+00:00,247.61,247.85,246.87,247.78,12343.01249,3053817.2279868,5727,5989.97208,1482037.6054411,2
2020-06-11 00:00:00+00:00,247.78,249.08,247.78,248.76,32912.68029,8179157.2165007,11962,14379.34214,3573131.3134112,2
2020-06-11 01:00:00+00:00,248.78,250.09,248.28,249.5,37079.20303,9244227.3342798,12822,17271.41534,4307074.4016968,1
2020-06-11 02:00:00+00:00,249.51,249.95,248.4,248.9,21727.75317,5413255.8841438,9143,9807.88427,2443859.5978038,1
2020-06-11 03:00:00+00:00,248.89,249.36,247.72,248.18,15700.93073,3901850.6451455,7958,8427.47936,2094659.709431,1
2020-06-11 04:00:00+00:00,248.17,248.76,247.7,248.32,11058.57934,2745005.1365944,4830,5446.13562,1351794.2590055,2
2020-06-11 05:00:00+00:00,248.32,248.32,247.57,247.77,10095.49617,2502353.4004719,5307,4893.50892,1213072.8394034,2
2020-06-11 06:00:00+00:00,247.77,248.07,245.12,246.95,39297.31358,9686942.0706036,13927,18828.98911,4642027.8648721,2
2020-06-11 07:00:00+00:00,246.94,246.98,245.88,246.16,14214.61207,3503610.7928584,6833,7065.48947,1741603.6893963,2
2020-06-11 08:00:00+00:00,246.16,246.87,245.84,246.45,8163.50071,2012159.1941364,5226,4128.60725,1017796.0638122,2
2020-06-11 09:00:00+00:00,246.44,246.68,244.87,245.75,15891.37952,3903481.4409643,7433,7147.15782,1756159.6290271,2
2020-06-11 10:00:00+00:00,245.74,246.36,245.01,246.17,12736.74939,3128785.5464947,6106,6570.79639,1614267.0295572,1
2020-06-11 11:00:00+00:00,246.17,246.17,244.1,245.52,17450.63634,4279583.7755343,7494,9973.99997,2446065.0477097,2
2020-06-11 12:00:00+00:00,245.52,245.52,243.0,243.77,23174.20816,5663132.1314725,9486,10206.94499,2495958.0469009,1
2020-06-11 13:00:00+00:00,243.78,243.88,239.31,240.85,87862.11853,21195246.1481715,30468,39228.80238,9463397.1879822,1
2020-06-11 14:00:00+00:00,240.85,242.19,240.02,241.03,27683.21548,6678604.8202833,11341,13175.81794,3178809.2359376,2
2020-06-11 15:00:00+00:00,240.99,240.99,238.0,238.98,45901.6132,10994811.5903172,16729,18600.65318,4455749.4191645,2
2020-06-11 16:00:00+00:00,238.97,239.88,226.31,226.31,140944.71327,32951881.0650102,46321,53464.16634,12512191.9479099,1
2020-06-11 17:00:00+00:00,226.32,235.39,226.2,235.0,100897.53493,23398793.6631662,35744,50164.41113,11632721.3413585,1
2020-06-11 18:00:00+00:00,234.97,235.17,233.13,233.9,28913.59855,6772344.047659,12752,10304.28362,2414043.1864548,2
2020-06-11 19:00:00+00:00,233.96,234.08,231.65,232.37,22935.07504,5342315.8244468,9986,10570.51009,2462994.4683987,2
2020-06-11 20:00:00+00:00,232.38,232.91,229.02,232.71,39735.47637,9158084.911085,14627,21924.22686,5052629.2785145,1
2020-06-11 21:00:00+00:00,232.71,233.5,231.89,233.5,17300.26271,4027354.3662564,8183,9815.11901,2285799.8726365,1
2020-06-11 22:00:00+00:00,233.5,233.62,231.09,231.92,14958.77375,3479799.0216809,7562,8182.98309,1904325.598294,1
2020-06-11 23:00:00+00:00,231.94,232.36,230.19,230.51,29821.46728,6901001.2491723,10415,13913.61875,3219765.4564742,1
2020-06-12 00:00:00+00:00,230.46,232.41,228.19,231.58,42285.4268,9750532.7098651,14550,18858.89055,4348159.1116842,2
2020-06-12 01:00:00+00:00,231.6,233.14,231.19,232.89,18241.37237,4235593.480151,7559,8243.48772,1914665.1060311,1
2020-06-12 02:00:00+00:00,232.88,233.34,232.39,233.33,13749.1496,3202769.1723618,5784,6128.95883,1427830.3688679,1
2020-06-12 03:00:00+00:00,233.34,234.37,233.29,233.56,18271.53267,4271621.461674,8299,8572.3745,2004002.2753967,2
2020-06-12 04:00:00+00:00,233.57,234.54,232.69,232.79,11590.20698,2708031.1011463,6256,4580.1484,1070200.7613976,1
2020-06-12 05:00:00+00:00,232.79,234.25,232.52,234.22,12569.07225,2934143.2753988,6021,6139.13607,1433162.0028642,1
2020-06-12 06:00:00+00:00,234.23,234.95,233.63,233.89,18472.90578,4329253.8730219,8014,8709.81297,2041602.2022575,2
2020-06-12 07:00:00+00:00,233.88,236.51,233.65,235.48,28745.92454,6767143.7650552,10307,15035.02041,3538136.9023598,1
2020-06-12 08:00:00+00:00,235.49,237.61,235.44,237.05,69710.59286,16473346.8594695,18647,41274.99828,9755377.1408872,2
2020-06-12 09:00:00+00:00,237.07,237.18,235.54,236.13,16029.09903,3786975.912706,8247,8832.30833,2086445.2935173,1
2020-06-12 10:00:00+00:00,236.11,237.08,235.98,236.28,11323.78831,2677464.3025224,6122,6696.66289,1583325.1642195,1
2020-06-12 11:00:00+00:00,236.27,237.77,236.27,237.37,21620.91003,5124533.7077616,8729,10745.68774,2546929.0210342,2
2020-06-12 12:00:00+00:00,237.37,237.89,236.0,236.64,20687.96859,4900215.9803927,9908,10278.43179,2434838.6519273,1
2020-06-12 13:00:00+00:00,236.65,239.0,236.38,238.99,17496.30141,4154192.5664165,7165,9654.74108,2293393.225834,1
2020-06-12 14:00:00+00:00,238.99,239.38,236.25,236.27,25843.61317,6139146.0447951,8718,12513.20675,2971834.5887125,1
2020-06-12 15:00:00+00:00,236.27,236.82,235.44,236.33,21689.11481,5123376.6499494,8100,9414.98361,2224336.6554799,1
